,text,sentiment,Subjectivity,Polarity
332,do pretty well up and wide awake,2,0.7,0.075
333,i want to wake up early and get a coffee tomorrow today    -PRON- go to be a busyy day but have to keep write booo whoo,1,0.3,0.1
334,-PRON- miss Daddy and Mommy,0,0.0,0.0
335,-PRON- dog be officially depressed that -PRON- brother dog be go -PRON- do not want to go outside and when -PRON- do -PRON- play halfheartedly,0,0.05,0.0
336,-PRON- just realize that -PRON- can not forward text msgs with -PRON- iPhone,1,0.0,0.0
337,-PRON- frist post Off to find a new car for -PRON- parent exciting,2,0.6272727272727273,0.21818181818181817
338,Argh noo Missed the Killers on Wossy   that suck miss out on Brandon total failure anyone know if -PRON- repeat Must investigate,0,0.525,-0.15833333333333335
339,seriously bore without anyone to talk to but not tired enough for sleep,0,0.6222222222222222,-0.04444444444444443
340,-PRON- be lose please help -PRON- find a good home,0,0.6000000000000001,0.7
341,-PRON- a Peter   Gordon morning    and -PRON- go to piece and -PRON- wanna hide   go to piece and -PRON- almost die   ever,1,0.0,0.0
342,ok so -PRON- have now get a bit of a bad back after lift all drum hardware into -PRON- car    downer,0,0.38888888888888884,-0.06666666666666661
343,LMAO Smh   that one throw -PRON- off,1,1.0,0.6
344,oh nice go,2,1.0,0.6
345,be get ready for work work all weekend,1,0.5,0.2
346,go to celebrate Mothers Day with the family but go to start the partying tonite,2,0.0,0.0
347,i agree with -PRON-,2,0.0,0.0
348,-PRON- only do computer be hopeless at everything else,0,1.0,0.0
349,degree gross sky and thunderstormsperfect match for -PRON- mood   lol,2,0.35,0.4
350,aww thank,2,0.9,0.3
351,sorry RB be on   for -PRON-,0,1.0,-0.5
352,-PRON- see amazing heeel but -PRON- be too big,1,0.5,0.30000000000000004
353,-PRON- just stick -PRON- finger down -PRON- throat and there be a bunch of bump on -PRON- tongue   throat,0,0.2888888888888889,-0.15555555555555559
354,dang last url go down,0,0.17777777777777778,-0.07777777777777779
355,ohoh i miss all ur tweet   -PRON- be go to have to stay awake all night to see the announcement now INSULT time difference,0,0.0,0.0
356,damnit all that suck   -PRON- be one of the one -PRON- think -PRON- d drag back lol,0,0.2569444444444444,0.23333333333333336
357,-PRON- boss -PRON- s move to NYC,1,0.0,0.0
358,this be sooo crazy i have fever,0,0.9,-0.6
359,be spend -PRON- Saturday morning take note for a research essay because some stupid INSULT recall the book -PRON- be use not fair,0,0.95,-0.575
360,-PRON- think i need some new friend,1,0.45454545454545453,0.13636363636363635
361,look forward to -PRON- gig in Ireland   see ya there,1,0.0,0.0
362,please Review Sunehre Ad placement,2,0.0,0.0
363,aww   -PRON- loooove -PRON-,2,0.9,0.3
364,be hungry twitter   i want food,1,0.0,0.0
365,awesome lucky -PRON-,2,0.9166666666666667,0.6666666666666666
366,yea i should know but tell -PRON- everything   ps send -PRON- direct message tell    haha,1,0.35,0.15000000000000002
367,haha -PRON- be jewish i love that one,2,0.3,0.2333333333333333
368,have a great time out in the beer garden wit the boyos   -PRON- think the sun get to -PRON- a bit though feel a bit ill,1,0.875,0.15000000000000002
369,lm on   day too matt no fun this weekend,0,0.2,-0.15
370,u really do not think so   maybe ur rightlol btw what phone u use think u tell -PRON-   may have an app for u,1,0.2,-0.1
371,-PRON- feel -PRON- pain Mine be the same way,0,0.125,0.0
372,come home in two day,1,0.0,0.0
373,sadly no -PRON- do not come with one,0,1.0,0.25
374,can not wait to see -PRON- boy tomorrow,2,0.0,0.0
375,ehhh no just a check up -PRON- have a dentist app next week though get -PRON- molar pulledroot canal,1,0.0,0.0
376,aww -PRON- miss drive down elmwood,0,0.5944444444444444,0.0722222222222222
377,Omg Wango Tango be INSULT AWSOME -PRON- love -PRON- baby for take -PRON-,2,0.6,0.5
378,Version   of -PRON- live interactive TransSiberian ticket planner be launch    -PRON- very cool,2,0.6725000000000001,0.29568181818181816
379,-PRON- really wish -PRON- could go,2,0.2,0.2
380,yeah real hard but -PRON- know -PRON- will get by with -PRON- smile,1,0.45625,-0.06875
381,-PRON- be   in december that s not good at all next big birthday be    after   -PRON- fly by for sure,0,0.49777777777777776,0.19
382,this have make -PRON- night   way too funny,2,1.0,0.25
383,woo CAVS   Happy Mothers Day,2,1.0,0.8
384,-PRON- make that same face when -PRON- get home and -PRON- mom be watch soap,1,0.125,0.0
385,-PRON- have to go to work now,1,0.0,0.0
386,-PRON- can not believe -PRON- go and get boba without -PRON-,1,0.0,0.0
387,and to -PRON- too how be -PRON- today,1,0.0,0.0
388,thank for the warm welcome -PRON- do not make plan    because -PRON- arrival time be so up in the air,2,0.75,0.7
389,day and count,1,0.0,0.0
390,sorry   friend   -PRON- be swamp with deadline right now and -PRON- have family visit to boot no charade for -PRON-,0,0.7678571428571428,-0.10714285714285715
391,BRAINFREEZE,1,0.0,0.0
392,just discover a shortcoming of Gravity when -PRON- use Twitpic integrate -PRON- do not subtract the pic URL from the   character limit,1,0.0,0.0
393,-PRON- sunburn be peel,0,0.0,0.0
394,perky purple nail polish be not as perky when -PRON- chip,1,0.0,0.0
395,before -PRON- put a CAMERA in the smoker pit   i can no long vandalize that door without be catch,1,0.4,0.025
396,lay alone since Mooks soo comfy in -PRON- fn play pen -PRON- think -PRON- be ill at first now -PRON- do not have no one to cuddle with,0,0.6666666666666666,-0.125
397,-PRON- hate the dentist,0,0.9,-0.8
398,nothing aim at -PRON- just join insorry,0,0.0,0.0
399,-PRON- be take a twitter break Cell be die,0,0.0,0.0
400,qood morninq,1,0.0,0.0
401,write -PRON- english original writing storyyyyy and listen to a little respect by erasure   aaaaaah,1,0.4166666666666667,0.0625
402,need more follower,1,0.5,0.5
403,-PRON- wish -PRON- could get -PRON- nail do   stupid job,0,1.0,-0.7999999999999999
404,the little wormy from labyrinth sadly pass away today but -PRON- ok as -PRON- s still around in a happy ghost form aww,1,0.78,0.18250000000000002
405,the no pant idea could be the new attempt worldwide to attract business back to the airline,1,0.22727272727272727,0.06818181818181818
406,have a good one,2,0.6000000000000001,0.7
407,yep infact -PRON- be popular miss india   talented film actress   and lot more,2,0.7666666666666666,0.6
408,dosent want to go to work tomorrow,0,0.0,0.0
409,Daniel have win DSDS -PRON- voice be great,2,0.575,0.8
410,o i wish the birthday massacre would come to australia   i think -PRON- say -PRON- be think about -PRON- tho,1,0.0,0.0
411,be hope to go to Red Lobster this weekend,1,0.0,0.0
412,xATL u mean jack barakat wow so have u ever go to -PRON- house Hehe i mean ur ssoo lucky to have the address,2,0.8020833333333334,-0.04791666666666668
413,-PRON- sure do hope -PRON- become   this afternoon,2,0.8888888888888888,0.5
414,-PRON- mean that -PRON- be now FAMOUS Congrats,2,0.84375,0.09375
415,-PRON- phone pass away yesterday -PRON- jump off the table   search for a new phone,0,0.45454545454545453,0.13636363636363635
416,-PRON- have such fantastic friend include several one meet through here thank for be in -PRON- life   -PRON- be such amazing people,2,0.5599999999999999,0.2
417,tamlyn wish -PRON- be as cool as -PRON- sock draw,2,0.65,0.35
418,so no rice or crusty bread with the chili   aawww,1,0.0,0.0
419,-PRON- be of like mind this evening   -PRON- dear,1,0.0,0.0
420,come and save -PRON- from -PRON- packing please,1,0.0,0.0
421,yes -PRON- love tea if that make -PRON- typically English then so be -PRON-,2,0.3,0.25
422,a mouth for sure,2,0.8888888888888888,0.5
423,-PRON- finally just have   hour of history at   pm but -PRON- go to -PRON- highschool at   be to make some homework with a friend,1,1.0,0.0
424,pancake with lemon and sugar thank,2,0.0,0.0
425,si no bueno   -PRON- guess -PRON- just do not entertain -PRON-,0,0.0,0.0
426,-PRON- be so hunrgy right now and these heel kill -PRON- -PRON- can hardly walk in -PRON-,0,0.5386904761904762,-0.0029761904761904934
427,both electronic key stop work there be no keyhole can not get in -PRON- car so much for technology,0,0.6,0.1
428,Yay three follower good to know more than one person in this big wide world like fishie,2,0.4,0.27499999999999997
429,-PRON- name be Tony not hey    poor tony,0,0.6,-0.4
430,goodmorning,2,0.0,0.0
431,take a shift tomorrow     -PRON- do not really feel like work right now,0,0.3678571428571429,0.09285714285714285
432,-PRON- love -PRON- too   happy motherï¿½s day to -PRON- mom   John Taylor    much love to -PRON- too,2,0.7333333333333334,0.6
433,see a black snake in the garden   go back for a picture and -PRON- be go,1,0.21666666666666667,-0.08333333333333333
434,-PRON- buy Ludi -PRON- own rug dog be the good,2,0.8,0.6499999999999999
435,no waterfront anymore    faccia luna and clarendon will have to do,0,0.0,0.0
436,love -PRON- mum very much Happy Mothers Day to all the wonderful mother out there,2,0.8666666666666667,0.7666666666666666
437,slip up and catch the flu   feel like poop,0,0.0,0.0
438,i have an urge to play wow but i have to wait   week til -PRON- be at -PRON- dad   TIL MCFLY -PRON- be so excited   L,2,0.875,0.2375
439,ok   the passenger   no one be alive   -PRON- be all dead   -PRON- just do not know -PRON- til the end   then -PRON- cry,0,0.43333333333333335,0.13333333333333333
440,discover   and   be share on G reader with -PRON- and do not even know -PRON- Sigh -PRON- be such a g reader newb,1,0.5,0.0
441,be chill out tonite so can not spew venom or write funny seem like these be the only   style -PRON- have,1,1.0,0.125
442,if u do please pray   -PRON-   Lord know -PRON- need -PRON-,1,0.0,0.0
443,aaaaaw i want to live in the USA,1,0.5,0.13636363636363635
444,morning tweeple,2,0.0,0.0
445,hey -PRON- do not get any,1,0.0,0.0
446,now -PRON- only have   hour to sleep    rest if -PRON- need -PRON-,2,1.0,0.0
447,that make -PRON- day so much well -PRON- be a rough one do -PRON- mention -PRON- love the new photo,1,0.4136363636363637,0.18409090909090908
448,-PRON- do not want to sit at home on prom night someone hang out with -PRON-,0,0.0,0.0
449,be head home from foot surgery and wish -PRON- have a boyfriend to come over and cuddle with,2,0.0,0.0
450,concert tonight   chackin out and not come tomorrow,1,0.0,0.0
451,what happen -PRON- think -PRON- be come back today,1,0.0,0.0
452,lol dammit   well then next time then,0,0.35,0.4
453,lol just do not ever forget -PRON-,2,0.7,0.8
454,still jealous,0,0.0,0.0
455,-PRON- at forever    Ethan could not be there,0,0.0,0.0
456,now IM SAD but IM not give in FIRSTI didnt do nothing,0,1.0,-0.5
457,this week of mine be not easy   but finally -PRON- over,0,0.9166666666666667,-0.10833333333333334
458,wow what a beautiful picture and by the wayI be straightjust want to let -PRON- know      Bella,2,1.0,0.475
459,in arch drawing check out mvcc CAD degree look good to -PRON-,2,0.6000000000000001,0.7
460,there be people and then there be pencil some be sharp some be not and some can be sharpen   -PRON- pencil philosophy,1,0.75,-0.125
461,just about to go home -PRON- be usually mr positive but this have be one of those daze well   min until tomorrow,1,0.5454545454545454,0.22727272727272727
462,but -PRON- always have lee Lets go to Paris,1,0.0,0.0
463,-PRON- know -PRON- want to come keep -PRON- company whilst mum at -PRON- friend for the night   -PRON- such a nice evening,2,0.75,0.3
464,cook with -PRON- dad   have lot of fun in the kitchen together,2,0.2,0.3
465,bounce Rush make -PRON- feel nauseous,0,0.0,0.0
466,off to Woolsery this morning to hopefully see North Molton   clinch the North Devon League title Lovely day for -PRON-,2,0.75,0.5
467,play singstar without -PRON- fave duetter,0,0.0,0.0
468,-PRON- be miss out bb -PRON- be such a cereal nut i think i like every kind available,2,0.6,0.3333333333333333
469,that s just weird \   oh and what be -PRON- -PRON- be draw for -PRON-,0,1.0,-0.5
470,just wake up o mum singe to -PRON- new gnr cd replacement i buy because -PRON- be a good daughter,2,0.5272727272727273,0.41818181818181815
471,the bird be out oh man that s not cool   -PRON- do not sleep yet for the night,0,0.65,-0.175
472,mile down only   to go that s ok   on the radio alwas help,2,0.5962962962962963,0.11481481481481481
473,-PRON- Street Fighter IV skill be lack can not beat Seth on easy,0,0.8333333333333334,0.43333333333333335
474,FIL   with cool people like -PRON-,2,0.65,0.35
475,Good Morning Work and then -PRON- ESPNs Sunday night baseball hopefully -PRON- will not get rain out,2,0.6000000000000001,0.7
476,i think -PRON- under a honeymoon by the good life   either that or -PRON- under a honey moon by joseph arthur,1,0.6000000000000001,0.7
477,-PRON- son get sting by a bug for the first time   -PRON- little finger be slightly swollen,0,0.3333333333333333,-0.03472222222222222
478,-PRON- be hour ago i come in and -PRON- only now i realise when i go to buy something online,1,1.0,0.0
479,oh just refer to -PRON- lil exchange on LJ with regard to twitter archive posting,1,0.0,0.0
480,bump dj opus in the drunk in the car   lmao do not act like u do not know,0,1.0,0.04999999999999999
481,why kiss the foot of the people who kick -PRON- when -PRON- can be anything that -PRON- want to   morning everyone Hope -PRON- have the good day ever,2,0.6000000000000001,0.7
482,here a brief preview     OMG James be creepy in that role -PRON- be scare of -PRON-,0,0.6666666666666666,-0.25
483,-PRON- be miss crab leg and attend -PRON- go away instead,0,0.0,0.0
484,hick be mean,0,0.6875,-0.3125
485,gettn ready to take a trip to Jersey -PRON- dad not do so good -PRON- need a new heartwhoeva see this please say a prayer for -PRON- dad,0,0.5181818181818182,0.3454545454545454
486,back soon need to run to the shop and cut the grass,1,0.0,0.0
487,-PRON- be up -PRON- have a plan to transform -PRON- bedroom today Random,1,0.5,-0.5
488,home until tomorrow do -PRON- running and spin now time for chiropractor laundry shopping and visit family miss nathan,0,0.0,0.0
489,that s another sponsor,1,0.0,0.0
490,and most of -PRON- be go to be stick in an office some without window,0,0.5,0.5
491,no -PRON- not sad Should make -PRON- proud,0,1.0,0.525
492,sorry well try to keep -PRON- down,0,0.6444444444444445,-0.3277777777777778
493,be home alone do hw,1,0.0,0.0
494,accord to   a quarter of family under six live in poverty,0,0.5,0.13636363636363635
495,the plan to not spend money be not go well,0,0.0,0.0
496,upload all -PRON- bamboozle picture of facebook,1,0.0,0.0
497,congratulation   -PRON- guy finish a month early than -PRON- do booo,2,0.3,0.1
498,actually -PRON- wish -PRON- be back in Tahoe   -PRON- miss -PRON- there,0,0.05,0.0
499,wake UpI Wanna stay in -PRON- bed,1,0.0,0.0
500,but -PRON- bday be JUNE   this be wack and ihavent see any promotion for -PRON- bday party   someone well finagle this asap,0,0.0,0.0
501,-PRON- would be great if those VIPS be for some act -PRON- d enjoy see but noooo,1,0.625,0.6000000000000001
502,Marie Wish -PRON- could make -PRON- too -PRON- hate -PRON- commute sometimes,1,0.9,-0.8
503,workin a long day today hopefully i can make some good tip,2,0.5,0.32499999999999996
504,but -PRON- all go too quick and there be not a chance lol,0,0.6,0.5666666666666667
505,Hates headache maybe -PRON- be not ready to rock,0,0.5,-0.1
506,thank for the support,2,0.0,0.0
507,there s really no android twitter app of Tweeties calibre,1,0.2,-0.1
508,have a good day drive up mountain visit katie eat chip   fudge and stock up on lovely smell soap,2,0.675,0.6
